User_ID,Age,Gender,Country,Subscription_Type,Income,Device,Last_Activity,Days_Since_Last_Activity,Will_Subscribe
af8091a4-5770-497d-a487-54366d587c4e,26,Female,Australia,Premium,70079.0,Desktop,2020-05-28 04:00:00,264,1
e738fed6-e292-405c-953f-e19b7fdf8d1b,24,Male,USA,Standard,79169.0,Tablet,2023-07-30 20:00:00,146,1
5084b841-41de-4f08-84c7-1dee0ac63fcf,51,Female,USA,Standard,45666.0,Tablet,2024-05-24 23:00:00,111,1
f85f8ace-1e02-4535-be3d-c4de3230e84f,45,Other,Australia,Premium,104202.0,Tablet,2022-07-17 10:00:00,23,0
c9f06c2b-4777-4f03-976f-75a63c0bf41b,53,Male,USA,Premium,,Tablet,2022-09-17 10:00:00,49,1
aa5f65b0-c536-4337-9c1a-8e154c2cdf34,31,Male,Australia,Basic,50442.0,Tablet,2024-11-10 09:00:00,239,1
511aa28b-2313-4440-b708-86d914b50889,31,Female,USA,Premium,59712.0,Mobile,2023-09-22 01:00:00,101,0
2ce69357-48cd-4445-9657-4ad1c0c544c9,50,Other,Germany,Premium,,Tablet,2024-03-30 11:00:00,345,0
cce92e96-21f5-4d7b-b380-2d300a3465c9,52,,Germany,Premium,98930.0,Tablet,2022-07-20 00:00:00,206,0
70fb2b4c-e77c-4962-84dc-22ab5dfd4277,58,Male,USA,Premium,59259.0,Tablet,2020-02-07 00:00:00,52,1
1c43656e-9df4-4093-99c2-234098d1cfea,20,Female,Germany,Basic,82491.0,Mobile,2021-06-07 23:00:00,14,0
0107340a-d53c-4d2b-bcc5-443005e910c4,57,Other,Australia,,116367.0,Desktop,2021-11-22 23:00:00,208,0
f6842f1a-9cc5-4fde-8b44-708943ce88b3,50,Female,USA,Standard,103408.0,Desktop,2021-08-08 08:00:00,271,1
2022c304-d404-42c1-8eb5-6ccf898b9f97,68,Female,USA,Premium,111595.0,Mobile,2022-06-02 08:00:00,43,1
4f85f840-0bc1-4544-9bb4-59edc7841edc,25,Male,India,Standard,108584.0,Desktop,2022-02-05 08:00:00,290,1
4af2d10d-f7f8-45ef-893b-12b80021b470,58,Other,India,Standard,34667.0,Tablet,2021-10-19 20:00:00,3,0
e572ff37-7d34-462e-9b64-3efc4400d0f9,27,Male,Germany,Basic,89386.0,Desktop,2023-01-17 21:00:00,360,1
4aae9dc4-f028-41f1-99e6-40b5cc949cd7,58,Male,Australia,Basic,58325.0,Tablet,2021-09-23 16:00:00,359,1
7bd743c4-a9fc-4548-81f5-1511c4e2d94e,39,Female,USA,Basic,,Desktop,2021-01-09 08:00:00,111,1
fd67b81e-9c9a-4570-a967-4c6adf0da698,21,Male,India,Basic,38422.0,Mobile,2024-12-12 00:00:00,20,0
9db67455-e650-4777-8570-046a7d711c24,54,Male,Germany,Standard,75463.0,Tablet,2024-07-15 01:00:00,124,1
15261846-79d3-4b7f-9121-84a0ecf19861,26,,India,Premium,47606.0,Desktop,2024-10-22 00:00:00,21,1
757788bc-8829-4536-a9aa-e6a20db1ae6c,64,Female,India,Basic,101741.0,Tablet,2020-03-21 21:00:00,336,0
dd9ab261-db57-4b2b-8fd5-b33f751ca063,33,Male,India,Basic,66749.0,Desktop,2021-05-03 23:00:00,140,1
fb241760-1881-4e83-84fa-4b85099b18b1,22,Male,Germany,Standard,82214.0,Desktop,2022-05-30 05:00:00,129,0
43fc0c7a-59b6-459e-b6d5-5d570f47ffa6,21,,India,Basic,86062.0,Tablet,2022-05-18 17:00:00,134,1
c00b40c4-4d9a-40e4-8319-e5b8414f6295,49,Male,Australia,Standard,52156.0,Tablet,2023-01-31 20:00:00,5,1
81be6687-df36-490d-a2bb-20bcf5c34f43,49,Male,Australia,Basic,97006.0,Desktop,2022-10-06 16:00:00,117,1
4b952dfb-07cd-4105-8383-5709b3188a49,28,Male,India,Basic,83934.0,Tablet,2021-08-28 05:00:00,361,1
2fc4593a-b4b4-4deb-8472-97f1953fa017,45,Other,USA,,52701.0,Desktop,2020-11-12 12:00:00,297,1
5b6cf203-a144-4b88-a643-0bdf91b01156,48,Female,Germany,Basic,58633.0,Mobile,2021-07-26 16:00:00,298,0
e830d7ce-a4c2-4bd2-b024-9289c8de30d1,44,Male,India,Basic,63536.0,Desktop,2024-11-26 04:00:00,165,1
8fda27b1-af68-48a6-bd9b-33b4718fee7b,29,Other,USA,Basic,,Desktop,2020-06-21 08:00:00,267,0
ee242eac-ff83-44a7-a1c1-dca4f9a9e535,31,,USA,,55111.0,Mobile,2024-11-16 12:00:00,250,0
708515de-dbc8-4309-87a1-c787f228d4b8,26,Male,India,Standard,101051.0,Mobile,2021-10-01 04:00:00,210,0
239035e6-79a0-4736-82e5-a739a22ae892,48,Female,India,Basic,92597.0,Desktop,2021-02-10 05:00:00,301,0
020e88fe-92c8-4132-8375-07f8b8b4a996,27,Female,India,Standard,88394.0,Mobile,2024-11-26 11:00:00,116,0
01a8154d-0a9a-496b-bd86-16cb7e3a0f28,59,,India,,80900.0,Desktop,2024-12-18 04:00:00,175,1
363a2387-02b7-4842-8b59-a44dd459a7eb,29,Other,USA,Basic,100342.0,Mobile,2022-05-22 01:00:00,164,0
7320dd35-8320-4fd8-936d-f0cb6e594fa4,64,Male,Germany,Basic,,Desktop,2023-03-07 03:00:00,82,1
83825cb6-73d6-4b3b-af53-e4efa65f2185,46,Female,India,Standard,,Desktop,2021-08-22 09:00:00,353,1
1fc7d0f9-72d5-4e51-a293-3a162d829bc0,19,Female,USA,Basic,34305.0,Tablet,2023-07-15 18:00:00,344,0
8eeab7a6-59a3-4f35-ac9b-d0e83a906b62,45,Male,Germany,,84392.0,Tablet,2023-06-17 05:00:00,150,1
6ff07da7-1606-46b5-a924-6be448edb554,18,Female,Germany,,59272.0,Mobile,2022-02-14 17:00:00,118,0
cdf8071f-4016-4a2e-a529-ff3ecf22b772,68,Female,India,Premium,45260.0,Mobile,2021-10-21 02:00:00,125,1
aa772d63-31f5-4823-8b94-9f0ac0b05d4b,57,Male,Germany,Premium,60594.0,Mobile,2021-06-11 01:00:00,99,1
b79196bb-22e0-4c4b-8031-3f96bf090af8,23,Female,Australia,Basic,74047.0,Tablet,2022-04-10 12:00:00,227,0
e1b4b271-3152-4ec0-9a8c-4f3e0448277e,59,Male,USA,Basic,46952.0,Tablet,2021-05-19 00:00:00,334,0
b37ee8a8-edd4-4e4c-89f0-145acc3dea91,42,Male,India,Basic,39732.0,Tablet,2024-11-25 03:00:00,22,1
d725e885-0b99-454b-aab6-580e16b87444,37,,USA,Standard,104935.0,Mobile,2022-04-05 17:00:00,201,0
330b87f3-6b02-450c-a916-6d82e091bfd1,62,Other,Germany,Standard,93138.0,Desktop,2020-03-20 14:00:00,179,1
86a385e0-77b2-4d40-b5aa-9b6dca564fe6,45,Male,India,Basic,99230.0,Tablet,2023-01-31 23:00:00,270,0
6fe63352-0306-455e-8bee-b1bdc2d741ef,41,Female,USA,Premium,100700.0,Tablet,2024-12-05 07:00:00,1,1
5f9ccf29-b0c4-4b4a-a253-90a70f2d41c9,37,Male,India,Basic,72029.0,Tablet,2022-11-08 21:00:00,252,1
1739a25f-dcc6-45b9-9ca7-a946f8fe12a0,34,Other,India,Premium,31787.0,Desktop,2023-07-27 19:00:00,3,1
61f2a166-70a2-478c-bb25-6a2c4b7464f8,40,Male,India,,110833.0,Mobile,2024-08-10 19:00:00,237,0
816a82a8-51bf-45f4-a323-7dcb42fdaabc,29,Other,Germany,Standard,30496.0,Desktop,2023-06-17 02:00:00,149,1
31c2e99b-dfe4-4eb9-b53d-afd6aade4f8d,53,Other,Australia,Premium,85531.0,Desktop,2020-06-20 23:00:00,266,0
468e5dd0-d9ca-4d6e-83d6-dd5918ab8f75,21,Male,USA,Standard,,Mobile,2024-08-20 08:00:00,343,1
f082f4a7-a80b-4ca3-b2af-65ce229bd378,54,Male,Germany,Standard,33176.0,Desktop,2023-11-16 18:00:00,97,0
e0e8c007-5750-49cb-9db7-c59a61725d69,38,Other,Australia,Premium,71238.0,Tablet,2023-12-09 05:00:00,363,1
e8143449-76b5-4044-823b-2bec7212b783,51,Female,Australia,Standard,61133.0,Desktop,2023-11-16 05:00:00,301,1
b47c9059-b340-4baf-b6d4-c2361e1e4f20,50,Male,India,Standard,58136.0,Desktop,2020-08-12 03:00:00,94,0
2d76f1aa-d627-4dfd-ab2f-631cd43e4678,36,Male,USA,Basic,42909.0,Mobile,2020-06-27 06:00:00,20,0
d4a65d50-b119-4e77-bebf-94e50f35798a,31,Male,Australia,Standard,81104.0,Desktop,2024-04-23 18:00:00,18,1
7bc21137-4035-4fa2-b21c-6648f376c2bc,47,Female,USA,Premium,94280.0,Mobile,2021-05-19 01:00:00,270,1
14d41888-0094-42c5-93d7-08534e481004,37,Male,USA,Premium,40140.0,Desktop,2022-08-01 01:00:00,158,0
f5036db6-4273-40c9-921a-c02b1b070bc3,42,Male,USA,Premium,42776.0,Mobile,2021-08-22 06:00:00,344,0
1466d48f-18a7-45f6-8a5a-aa4a990a34d5,42,Other,Germany,Premium,61265.0,Tablet,2020-04-24 19:00:00,334,1
dad7fce3-78ff-48e4-9a54-7011eb81c922,59,Male,India,Premium,54249.0,Desktop,2022-05-25 16:00:00,119,0
ee144563-15c7-42e4-bbf0-e7d741fee98f,23,Other,India,Basic,73780.0,Mobile,2020-05-16 04:00:00,40,0
f9f991ab-b768-41cc-92b5-d672d8e76726,19,Male,India,Premium,,Mobile,2020-10-14 13:00:00,20,1
8b39651d-6e47-40dc-a669-37fc229bdc22,22,Other,Australia,Premium,59306.0,Desktop,2023-11-05 06:00:00,57,0
94094ada-f670-440c-93c9-ba4b077eecdb,24,Female,India,Premium,60780.0,Mobile,2024-05-18 13:00:00,330,0
e1b9222b-96f8-4ad6-8527-9b813082f1f3,18,Female,India,Basic,49134.0,Tablet,2023-01-17 18:00:00,123,0
b735b787-0061-4fad-93c6-58a68936387d,21,Female,India,Premium,58024.0,Tablet,2020-07-19 02:00:00,333,0
c477b39f-36a6-46ad-b878-73888712edec,46,Other,India,Premium,73176.0,Desktop,2024-03-26 05:00:00,204,0
e1c480f9-28b5-4122-ba97-228064dcc90e,46,Other,India,Standard,49001.0,Mobile,2023-12-23 11:00:00,204,0
6d86e2b1-1696-412a-a8fd-55254d369947,43,Male,India,Basic,117165.0,Tablet,2021-06-04 13:00:00,190,0
f391648e-36a7-4e14-bdef-b40b0d86cd4e,45,Male,USA,Standard,44261.0,Tablet,2023-08-18 18:00:00,135,0
f33456b6-0d6a-40d8-93c6-5c491319d2db,60,Male,India,Premium,49676.0,Desktop,2023-09-07 15:00:00,19,1
12cb6f19-ccde-4fe2-b674-00ae042a6d7c,60,Other,Australia,Premium,74898.0,Tablet,2023-02-07 15:00:00,159,0
49a45fa0-ba03-42ac-bd36-3b7f38a08460,24,Female,Australia,,61534.0,Desktop,2023-12-09 12:00:00,129,0
da817eac-5b83-45db-9386-b2230bb251fc,51,Other,India,Premium,110582.0,Mobile,2020-03-18 05:00:00,148,0
f59358a3-3a35-464e-9ba1-57aa2d1625f8,46,Other,Australia,Premium,95059.0,Tablet,2022-08-09 09:00:00,96,0
34d1945b-5407-41f1-800d-d49c003af170,53,Male,Australia,Basic,81448.0,Mobile,2022-11-24 20:00:00,332,1
07568940-da90-4cc3-9033-e9547ba4cc63,23,Other,India,Standard,37197.0,Mobile,2020-12-11 11:00:00,219,0
88e5b0f7-2889-447b-85c6-3ff6506d6922,58,Female,Australia,Standard,111431.0,Mobile,2020-05-29 01:00:00,348,1
303995eb-b9dd-4b31-833e-b7fa97d30d6c,68,Female,Australia,Standard,52052.0,Mobile,2021-05-12 01:00:00,42,0
858400ef-da4c-4429-9038-a62aba830f4c,20,Female,Germany,Premium,46371.0,Tablet,2022-01-10 18:00:00,286,0
1cec8058-e24b-4461-b6b4-fee4f4607962,42,Female,Germany,Standard,67488.0,Mobile,2023-12-03 10:00:00,184,1
8f87266e-216f-4df9-9bdc-0129f9ade43b,51,Male,Australia,Premium,68634.0,Tablet,2022-12-23 10:00:00,277,0
69d060ce-9827-4490-8e2d-7f816168d8fd,26,Female,Australia,Basic,36829.0,Desktop,2022-03-05 00:00:00,60,1
ea7d5822-2bb0-44d3-b208-0e21839fde64,50,Other,India,Premium,32990.0,Desktop,2024-07-29 19:00:00,86,1
63b602c3-a2b8-4a33-8736-eb9a560493ce,27,Male,India,Basic,91522.0,Desktop,2022-04-20 07:00:00,256,0
ca9d131b-04d4-441c-b622-d5f52ef42dbd,66,Female,Germany,Premium,84971.0,Tablet,2023-10-07 14:00:00,75,0
75d1a623-0399-4efb-ba8b-2efc7ae16abd,20,Other,India,Premium,,Mobile,2023-11-08 22:00:00,23,1
96cbb619-8c76-493b-9efb-8c4a13e05bc0,36,Female,Germany,Premium,96693.0,Tablet,2023-12-01 02:00:00,304,0
4b75addc-add6-4a1d-a85c-caf5191c488c,18,Female,Germany,Standard,98387.0,Tablet,2022-01-12 19:00:00,52,0
ea380b82-a602-4cd7-bb54-431b8026677f,45,,Australia,Basic,103309.0,Mobile,2024-08-25 06:00:00,314,1
78a7d988-bb81-44da-b382-6ce1f8e5bbb1,66,Other,USA,Basic,79095.0,Mobile,2021-01-03 16:00:00,190,0
e3c88cea-dec3-4a4f-aa21-59a58c99c274,58,Female,Germany,Standard,94975.0,Tablet,2020-12-20 20:00:00,289,0
6f2bc7ed-b63a-4edd-a24b-5e378aa8eca8,38,Female,USA,Basic,82451.0,Mobile,2020-03-09 21:00:00,353,0
3ecdd906-9f5a-4342-9a85-47a66cd2b36c,53,Female,Germany,Standard,91849.0,Tablet,2021-04-17 05:00:00,248,0
b25f450a-5bf9-414e-b7d7-2ae5596e0c7e,46,Male,Germany,Standard,60696.0,Tablet,2020-10-05 12:00:00,52,0
ca49c8b7-9606-47f4-8044-566282a02c6c,66,Male,USA,Standard,51685.0,Desktop,2024-07-07 01:00:00,211,0
9998849c-9fff-49ae-8cae-97f7dbf5758f,53,Female,Australia,Standard,97047.0,Mobile,2022-04-15 13:00:00,90,0
286eec38-d4ae-4dfa-9266-730b487fa14e,61,Other,Australia,Standard,85243.0,Tablet,2023-01-20 00:00:00,85,0
8ab8b61c-3119-4ebf-b9e7-c547affc969e,32,Other,Australia,Premium,110192.0,Mobile,2020-01-01 09:00:00,49,0
2365a8e2-310e-4ed1-95a5-227980bd3fe1,48,Other,Germany,,79250.0,Desktop,2022-10-31 10:00:00,56,1
c87b409d-d88f-46c4-9bd4-0988803b6bb6,50,Female,USA,Standard,33321.0,Desktop,2022-10-04 07:00:00,194,1
1bb79e34-578b-4d91-adba-e989e8a22779,54,Male,Australia,Basic,44414.0,Mobile,2023-12-22 09:00:00,304,0
769ce638-cd0c-4d59-8bc3-7819efea658a,66,Other,Germany,Basic,117942.0,Tablet,2021-11-06 23:00:00,352,1
5f8fd8fc-97c6-4748-8b4d-17275c92794b,50,Other,India,Premium,109155.0,Tablet,2023-03-07 23:00:00,154,1
f9130d75-fe85-4438-8013-d2e4a816b6dc,32,Female,USA,Standard,90549.0,Tablet,2021-11-27 21:00:00,134,1
cd18c36c-d881-42cb-84b8-93f6f537c617,42,Female,USA,Standard,35952.0,Tablet,2021-03-05 12:00:00,126,0
001d323d-7c21-44cf-8e2d-21c30ba85ca3,38,Other,India,Standard,66098.0,Tablet,2021-12-18 11:00:00,336,1
b0898758-fbe0-4c8b-a809-c30155843220,68,Other,India,Standard,67329.0,Desktop,2021-11-24 02:00:00,96,1
21204ae8-4350-4025-b1be-ca58e3bceb2c,26,Female,India,Basic,74200.0,Tablet,2020-07-10 16:00:00,201,1
3826a209-4c4b-4bd1-bcf6-b82f4eb1225a,42,Female,India,Basic,62735.0,Mobile,2023-03-24 19:00:00,224,1
79182e48-39e7-471d-91aa-31569488d7fa,59,Female,USA,,45601.0,Mobile,2022-06-28 03:00:00,323,0
f28fdc9c-4840-4bb8-ab5f-30069bafe4a2,69,Male,Germany,Basic,117777.0,Tablet,2022-10-15 23:00:00,192,1
2b93d330-2feb-41c5-b514-e875ea59c0b2,46,Female,Australia,Premium,,Tablet,2023-10-23 23:00:00,339,1
dfabec17-dc94-446c-9da8-3cf83c121031,34,Male,India,Standard,97876.0,Tablet,2022-06-26 08:00:00,201,0
951b5db6-43ef-475f-bd88-7e47d7e6ce42,27,,Australia,Premium,107426.0,Mobile,2022-04-26 10:00:00,205,1
b19c82df-6ceb-4816-881d-94a48e77199c,45,Male,Australia,Premium,92344.0,Desktop,2024-09-12 18:00:00,65,0
4831104f-b1b7-4ca9-9b6c-b01c490a4740,34,Female,Germany,Standard,76910.0,Tablet,2023-01-27 22:00:00,32,0
e218a30e-87fe-4934-b90f-e8d322214811,39,Other,Germany,Standard,53880.0,Desktop,2021-06-30 06:00:00,117,1
86a2a3e6-a573-4601-bced-78b56074a757,69,Female,India,Basic,,Tablet,2021-04-16 02:00:00,98,0
79b19684-0d72-4df9-816e-84f9ad49c85f,49,Other,Australia,,94797.0,Mobile,2020-02-04 03:00:00,362,0
e17e6da1-9ed1-4cd3-bf70-c27477c274b9,46,Male,USA,,92266.0,Tablet,2022-01-21 11:00:00,353,0
bb87c5d0-b6fb-4fdc-8678-a1cdfaabf164,37,Female,Australia,Basic,113918.0,Mobile,2023-09-15 02:00:00,312,1
98096cd6-b949-45eb-80d9-91fc89d92dfa,51,Female,Germany,Premium,101091.0,Mobile,2022-06-08 10:00:00,362,1
3b813300-27d7-4602-9972-d1884d112794,67,Other,Germany,Standard,83264.0,Desktop,2024-04-13 05:00:00,247,0
54225bf0-422f-4e22-a393-1be78b31dc5c,44,Other,India,Standard,105208.0,Tablet,2024-01-15 11:00:00,1,0
c72f8ebd-0369-4d62-a0b3-5d1a3d36bfab,37,Male,Germany,Basic,78735.0,Tablet,2020-09-08 00:00:00,213,1
95d6b8c4-6d59-4d11-b902-559db8774ef8,67,Other,Germany,Standard,,Mobile,2022-11-18 09:00:00,2,0
42916a9c-5a68-49aa-954e-3cf30f50ca82,27,Other,USA,Basic,109151.0,Mobile,2024-05-01 04:00:00,99,1
d2fea63a-275c-40cf-afb4-8fdb07e011ba,33,Male,India,Basic,41076.0,Tablet,2020-03-16 18:00:00,96,0
264a7682-e419-4411-aaae-590980e92e74,26,Female,Australia,Basic,105102.0,Mobile,2022-11-23 21:00:00,324,1
210e7eb0-f078-479c-aad8-d1aed5cdc679,20,Other,Germany,Basic,71546.0,Tablet,2021-12-17 01:00:00,35,0
f2036fba-a8b5-4da5-ae95-aa7f340e7a28,24,Other,Germany,Standard,76642.0,Tablet,2021-09-06 03:00:00,165,1
6711815d-3c79-4d82-b61e-49354c0bfeef,22,Male,Australia,Basic,64798.0,Mobile,2021-03-11 20:00:00,182,1
59241699-58d9-4a7a-8e2a-36e790723224,37,Female,India,Standard,57747.0,Tablet,2021-04-10 19:00:00,135,1
208765a4-fb2b-4c14-996c-d02aba07ec35,33,Male,Australia,Basic,82861.0,Tablet,2022-10-03 06:00:00,144,1
2abaf5c7-4a1f-48df-8a0d-8c08e4c21298,42,Male,Germany,Premium,,Tablet,2024-07-15 16:00:00,77,1
13dc348a-1593-46ac-b8e0-af6584fc9a00,39,Other,India,Standard,36139.0,Tablet,2024-01-16 20:00:00,103,1
f06c142d-fd77-48f8-9f74-fa2888c73227,57,Male,Germany,,117293.0,Desktop,2021-02-09 10:00:00,39,0
7f763903-2ac6-45f5-89d3-b3ea8542bc0b,40,,Germany,Basic,51013.0,Desktop,2020-11-13 20:00:00,192,1
a76e3872-c21f-46d2-983f-31aa8ed15462,46,Female,USA,,114401.0,Mobile,2020-04-16 20:00:00,45,0
768c2f1a-fa11-4979-808c-1b021ee4c804,36,Other,India,Premium,59774.0,Tablet,2020-05-06 17:00:00,201,1
6f9847da-cddb-4dac-b942-8d3e811aec47,66,Male,India,Standard,113767.0,Tablet,2023-06-13 11:00:00,342,0
73e67a88-3ae8-46aa-93f5-15c37a5e95ea,52,Female,USA,Standard,44420.0,Desktop,2021-04-16 04:00:00,201,0
7fb8af6f-4999-4723-9fd3-f391bb5ea8d3,63,Female,Australia,Premium,75158.0,Tablet,2023-07-07 03:00:00,110,1
6b5e28f7-3c70-4f3d-af5d-c6b5f678deb9,30,Female,India,Basic,109101.0,Desktop,2020-04-23 02:00:00,2,0
e101ddf3-b87f-46cc-94aa-570e30a2f5ed,23,Male,Germany,Standard,41699.0,Tablet,2020-03-11 14:00:00,285,0
0d93769a-444c-4974-8090-a3637fd8b173,22,Male,India,Premium,37929.0,Tablet,2020-06-22 22:00:00,99,1
fa3d9ce2-7e07-4fac-9276-86db0e0f71a1,37,Male,Germany,Standard,99138.0,Desktop,2020-06-26 05:00:00,183,0
93e88859-b337-43ac-a554-e39c8bade269,46,Female,India,Basic,88455.0,Mobile,2022-09-04 04:00:00,167,0
c879038a-af1f-4c85-b986-41284573f611,68,Other,USA,Basic,79928.0,Desktop,2020-02-21 17:00:00,15,1
6c174aff-a9ed-436c-9991-35563fb7f394,64,Female,Australia,Premium,109531.0,Mobile,2021-08-01 23:00:00,215,1
bac1cda6-392c-4ccc-a996-3068582c3152,58,Female,Australia,Basic,,Mobile,2020-10-26 17:00:00,34,1
2dbbce60-734d-4cd0-8c24-ce3e99b65953,49,Female,USA,Basic,93795.0,Mobile,2023-08-23 15:00:00,209,0
fc7ceeec-d600-42cd-944b-18b14d16793b,62,Male,Australia,Standard,88418.0,Tablet,2022-03-06 18:00:00,98,1
db8db44f-d6be-4113-838a-3e798305d6f2,43,Other,Germany,Premium,104369.0,Mobile,2021-03-25 23:00:00,309,1
c00d7beb-789e-48e5-b03d-5ea13db4889d,47,Male,Germany,Basic,33999.0,Mobile,2023-10-23 09:00:00,104,0
63b2b60b-960e-4c4e-9da5-4f8c31579894,55,Other,Australia,Standard,69854.0,Desktop,2023-03-19 00:00:00,143,0
95ef640a-34b7-4002-8085-78bd312b3bbe,21,Female,Germany,,96503.0,Mobile,2024-03-05 02:00:00,289,0
e43f318c-f299-41e2-96aa-a06e1a931c26,60,Other,Australia,Basic,115916.0,Tablet,2022-04-12 17:00:00,239,0
96473120-aca1-4178-a6a1-f91b6e5c6306,51,Male,USA,Basic,32053.0,Tablet,2021-10-29 15:00:00,76,0
2f2a512f-6cc8-4cf4-b833-5a6f46128eb9,68,Male,India,,,Mobile,2020-04-23 17:00:00,218,1
fa23f96e-1669-4e7a-a4f8-2fa6cce4996b,67,Male,India,Premium,,Mobile,2020-03-12 14:00:00,344,1
99bc535f-b449-46cd-9479-fd842b864822,65,Other,USA,Standard,35469.0,Tablet,2020-04-16 08:00:00,63,0
320a4278-48b9-4e63-9edc-7b04167f05b1,18,Female,India,Basic,46375.0,Desktop,2022-11-21 11:00:00,352,0
98d99cd1-917b-48b5-afd6-06940465e6e5,33,Female,Germany,Standard,35938.0,Tablet,2021-06-16 19:00:00,119,1
f79204e7-e662-495b-93e0-28a24ac1535e,60,Other,India,Standard,43993.0,Tablet,2023-05-27 19:00:00,277,1
51cd4245-8069-4986-a211-a7f6d29401e5,53,Male,Germany,Premium,78068.0,Mobile,2020-06-13 20:00:00,14,1
cec2b230-9058-4b5f-a4ce-721256bd25ae,19,Male,Germany,Standard,36631.0,Desktop,2020-10-20 05:00:00,318,1
446329e7-5f2b-400c-b369-6becdf007375,33,,Germany,Basic,101330.0,Mobile,2022-01-16 19:00:00,19,0
99a774be-1d30-4892-9b08-3acb1ea6227c,33,Other,Germany,Standard,86240.0,Tablet,2021-02-17 19:00:00,312,1
683df706-e78c-4bc3-a511-33d54d2b2145,18,Female,Australia,Standard,67470.0,Desktop,2024-06-13 15:00:00,6,1
fb318c2e-70ce-4bc1-94f8-e7a3f38acd36,41,Male,India,Premium,98706.0,Tablet,2023-05-19 10:00:00,123,1
b92fee90-6bef-48e9-9059-2b3250ec05a7,39,Other,India,Premium,100772.0,Desktop,2024-01-31 12:00:00,46,0
a0e43a27-bad9-42c8-8cb6-9c891b60cddf,56,Other,USA,Basic,43525.0,Desktop,2020-09-27 02:00:00,354,1
024f2975-9402-41ce-8d65-5e69777e20fb,23,Male,Germany,Premium,64087.0,Tablet,2024-04-26 17:00:00,213,1
0addb7a7-f5a7-43cb-80f7-ebca05caf183,43,Male,Germany,Standard,109111.0,Tablet,2021-08-13 22:00:00,218,1
1a54572f-040b-4f86-8743-4790299e0622,66,Other,USA,Basic,71553.0,Tablet,2024-01-15 14:00:00,295,0
5cd825f4-342c-4e94-9270-960a53788e36,44,Other,Australia,Basic,112511.0,Tablet,2023-09-15 08:00:00,123,1
4b62853b-a6bb-417c-b0ed-77aec3430a6a,53,Male,India,Standard,97392.0,Mobile,2021-01-30 19:00:00,122,1
11e49d79-f49d-4168-a17b-2f842a3c4c2f,42,Other,Germany,Premium,52541.0,Mobile,2020-07-18 15:00:00,112,0
8b90b878-0033-419a-99e0-7afb3f5cc7bd,55,Female,India,Premium,105008.0,Tablet,2023-07-05 13:00:00,333,0
d1208bb3-943f-40bf-b43f-9fc0e5f9a1bd,64,Male,Germany,Standard,53630.0,Tablet,2022-11-15 09:00:00,275,0
ef0cafbc-0d97-456d-bc25-d07156188a62,19,Female,Australia,Basic,46565.0,Desktop,2024-03-17 05:00:00,97,0
16eecd9a-09cc-49d8-ac20-8ca0de330804,25,Other,Australia,Basic,58325.0,Tablet,2020-10-25 09:00:00,246,1
8e074013-971e-48bb-b06f-83d541311328,49,Other,USA,Basic,82544.0,Tablet,2022-08-07 17:00:00,34,1
c708bf05-8273-4fa7-bd55-588cd7a19a9f,64,,Germany,Premium,96850.0,Tablet,2021-12-19 05:00:00,38,1
a90b6c51-c8c3-43c2-bd2b-003ac97607eb,47,Male,Germany,Basic,118625.0,Desktop,2023-09-30 23:00:00,307,0
73b0fded-76c2-458e-8c0b-58f2bdf29cf4,21,Male,India,Basic,117272.0,Tablet,2023-05-19 19:00:00,348,0
5c04509b-1c4c-4e6e-bce3-a15eb6133839,40,Female,Germany,,89728.0,Mobile,2022-11-26 09:00:00,167,1
d8a89b86-17ad-4a9f-8ecf-6db5eabd0f8b,56,Other,India,Premium,77073.0,Desktop,2023-03-05 23:00:00,290,1
ad14a682-e9c0-48d0-b300-9d59e28bc3f5,57,Female,Germany,Standard,38759.0,Desktop,2021-12-15 08:00:00,13,1
d40ac0b7-1949-45a8-830b-50fa3d720353,52,Female,USA,,,Tablet,2023-10-14 18:00:00,258,1
294e6e13-5505-4247-b9ac-3fc3946358de,51,Female,USA,Basic,30854.0,Desktop,2024-05-06 20:00:00,110,0
49968b3c-5eb6-4297-8d8f-0ce1a20e3d19,38,Other,India,Standard,105429.0,Mobile,2022-02-22 03:00:00,334,0
d7e13d9f-e636-4e40-ad99-6a1fdf5a15f9,28,Other,India,Standard,113208.0,Mobile,2022-10-16 21:00:00,85,0
c29cd9cb-5140-4861-980b-ebd099789651,29,Male,Australia,Standard,81006.0,Desktop,2024-03-25 16:00:00,64,1
63964068-d95d-4e26-9f1d-b7742d4d7ed5,33,Female,USA,Basic,116727.0,Tablet,2024-06-18 08:00:00,41,0
7e3aeaeb-f475-4d80-b4de-46d5643fbda4,38,Female,Germany,Standard,70958.0,Mobile,2020-02-26 08:00:00,332,1
aa900058-1389-444b-b6b5-f478bbc340f4,50,Male,Germany,Premium,83142.0,Desktop,2024-04-19 18:00:00,230,0
0ac6973a-556b-4ecc-94f6-9a50efb51f43,49,Female,India,Premium,,Mobile,2024-09-24 07:00:00,245,1
1ecbf6c7-4c28-4403-ad62-a7595e732d0e,20,Female,Australia,Premium,41570.0,Mobile,2021-03-08 18:00:00,170,0
3731dc81-a741-43fd-a382-2413f5f64b2d,47,Male,USA,Premium,46232.0,Mobile,2023-08-28 06:00:00,49,0
3afc0b6e-2360-4092-be54-bb4b896c4f77,60,Female,India,Basic,63879.0,Desktop,2023-08-23 09:00:00,84,1
